Glottocode,Family_GLOT_Lv1,Genus,Area_GLOT,Longitude,Latitude,Classifiers,Gender,NounClass,Source
stan1295,indo1319,Germanic,Eurasia,12.4676,48.649,TRUE,TRUE,FALSE,"Dodd, Eckhard-Black, Klapper and Whittle 2003, Boas 2009, Donaldson 2006, Durrell 2002, Roesch 2009, Müller 2019, Buck 1999"
stan1306,aust1307,Malayo-Sumbawan,Eurasia,101.699,3.08896,TRUE,FALSE,FALSE,"Ajamiseba 1983, Ajamiseba 1978, Winckel 1944, Winstedt 1913"
stan1318,afro1255,Semitic,Eurasia,43.8525,27.9625,FALSE,TRUE,FALSE,"Caspari and Wright 1996, Birnstiel 2019, Haywood and Nahmad 1965, Ryding 2005, Socin 1885, Wright 1859"
stod1241,sino1245,Bodic,Eurasia,77.116,32.497,FALSE,FALSE,FALSE,"Sharma 1992, Roerich 1933"
ston1242,siou1252,Siouan,North America,-114.984,51.1939,FALSE,FALSE,FALSE,"Laurie 1959, Rhyasen Erdman 1997"
stra1244,sali1255,Central Salish,North America,-123.757114,48.51614,FALSE,FALSE,FALSE,"Galloway 1990, Turner 2011, Efrat 1969, Montler 1986, Raffo 1972"
suba1238,atla1278,NA,Africa,34.1033,-0.95719,FALSE,FALSE,TRUE,Ochieng 2015
suba1252,atla1278,NA,Africa,34.268,-1.103296,FALSE,FALSE,TRUE,Walker and Overton 2018
subi1246,atla1278,Bantoid,Africa,24.8867,-17.5696,FALSE,FALSE,TRUE,"Ndana, Mabuta and Chebanne 2017"
subt1250,otom1299,NA,North America,-86.9166,12.4667,TRUE,FALSE,FALSE,Sapir 1925
suda1236,afro1255,NA,Africa,33.3179,17.8021,FALSE,TRUE,FALSE,"Roset 2018, Dickins 2006, El-Rashid 1970, Persson, Hussein and Persson 1980"
suda1237,afro1255,NA,Africa,28.774,5.654,FALSE,FALSE,FALSE,"Smith and Ama 2005, Smith and Ama 1985, Miller 2006, Manfredi and Petrollino 2013, Watson 1989"
sude1239,aust1307,Oceanic,Papunesia,153.488,-11.5229,TRUE,FALSE,FALSE,"Anderson and Ross 2002, Anderson and Anderson 1991"
suen1241,nucl1709,Binanderean,Papunesia,147.534,-7.76339,FALSE,FALSE,FALSE,Wilson 1974
suga1248,atla1278,NA,Africa,12.3779,7.12906,FALSE,FALSE,FALSE,Kjelsvik 2002
suii1243,taik1256,Kam-Tai,Eurasia,106.563,24.0488,TRUE,FALSE,FALSE,Wei and Edmondson 2008
suku1272,afro1255,NA,Africa,13.6437,10.8933,FALSE,FALSE,FALSE,Thomas 2014
sulu1241,sino1245,Sulung,Eurasia,92.3840919,27.3153778,FALSE,FALSE,FALSE,Tayeng 1990
sumb1241,aust1307,NA,Papunesia,117.472,-8.71919,TRUE,FALSE,FALSE,Hayami-Allen 1995
sumi1235,sino1245,Kuki-Chin,Eurasia,94.4235,25.9996,FALSE,FALSE,FALSE,"Teo 2019, Chishi 2009, Hutton 1916, Sreedhar 1980"
sund1252,aust1307,Malayo-Sumbawan,Papunesia,107.106,-6.89708,TRUE,FALSE,FALSE,"Müller-Gotama 2001, Hanafi 1997, Hardjadibrata 1985, Van Syoc 1959"
sunw1242,sino1245,NA,Eurasia,86.2476,27.5201,TRUE,FALSE,FALSE,"Borchers 2008, Rapacha 2005, Baskaran 2009"
supy1237,atla1278,Gur,Africa,-5.87709,11.632,FALSE,FALSE,TRUE,"Carlson 1994, Carlson 1990, Welmers 1950"
surg1248,ural1272,NA,Eurasia,73.35,61.25,FALSE,FALSE,FALSE,Abondolo 1998
suri1267,surm1244,Surmic,Africa,35.0823,6.03205,FALSE,FALSE,FALSE,"Bryant 1999, Abbink, Bryant and Bambu 2013, Last and Lucassen 1998, Bryant, Siralugu, Siralugu, Olekurɔbhatɔ and Munyagi 2011"
surs1246,aust1307,Oceanic,Papunesia,152.768,-3.99078,FALSE,FALSE,FALSE,"Samson, Hutchisson and Hutchisson 2018"
susu1250,mand1469,Western Mande,Africa,-13.3628,10.4046,FALSE,FALSE,FALSE,Brunton 1802
svan1243,kart1248,Kartvelian,Eurasia,42.5915,42.9134,FALSE,FALSE,FALSE,"Schmidt 1991, Tuite 1997"
swab1242,indo1319,NA,Eurasia,9.987111,48.386796,FALSE,TRUE,FALSE,Russ 1990
swah1253,atla1278,Bantoid,Africa,37.624,-8.25605,FALSE,FALSE,TRUE,"Ashton 1944, Ashton 1947, Bosire 2008, Brain 1966, Burt 1910, Nurse no date, Haddon 1955, Kipacha 2004, Knappert 1999, Krapf 1882, Lambert 1958, Lambert 1957, Madan and Steere 1890, Mohammed 2001, Nzioka 1995, Polomé 1967, Rudd 2008, Salah Ud Deen 2002, Simba 1994, Thompson and Schleicher 2001, Whiteley 1956, Wilson 1985"
swam1239,algi1248,Algonquian,North America,-95,56,FALSE,FALSE,FALSE,"Hunter 1875, Ellis 1983"
swat1243,atla1278,Bantoid,Africa,31.5,-26,FALSE,FALSE,TRUE,"Corum 1991, Donnelly 2007, Jordan 1953, Mzamane 1949, Nichols 2011, Nussbaum 1969, Taljaard, Khumalo and Bosch 1991, Thwala 1996, Ziervogel and Mabuza 1976, Ziervogel 1952, Zungu 1989"
swed1254,indo1319,Germanic,Eurasia,17.389526,59.800634,FALSE,TRUE,FALSE,"Otté 1884, Holmes and Hinchliffe 2008, Holmes and Hinchliffe 2013, Björkhagen 1923, Granberry 1991, Viberg, Ballardini and Stjärnlöf 1993"
swis1247,indo1319,Germanic,Eurasia,8.46419,47.0516,FALSE,TRUE,FALSE,"Philipp and Bothorel-Witz 1990, Reese 2007"
syan1242,atla1278,NA,Africa,34.337012,1.280475,FALSE,FALSE,TRUE,Huntingford 1965
sydn1236,pama1250,NA,Australia,150.3490464,-33.52925837,FALSE,FALSE,FALSE,Steele 2005
sylh1242,indo1319,NA,Eurasia,92.25347,24.83724,TRUE,FALSE,FALSE,"Mishra and Bhattacharjee 2013, Hai 1966"
taba1263,nort2923,North Halmaheran,Papunesia,127.633,1.46563,FALSE,FALSE,FALSE,Kotynski 1988
taba1266,maya1287,Mayan,North America,-92.7367,18.1713,TRUE,FALSE,FALSE,Knowles 1984
tach1250,afro1255,Berber,Africa,-7.77879,29.7854,FALSE,TRUE,FALSE,"Applegate 1958, Applegate 1955, Lamjaimer 1996"
tada1238,song1307,NA,Africa,2.32653,16.685,FALSE,FALSE,FALSE,Christiansen-Bolli 2010
tafi1243,atla1278,NA,Africa,0.39875,6.79522,FALSE,FALSE,TRUE,Bobuafor 2013
taga1270,aust1307,Greater Central Philippine,Papunesia,121.747,14.06,FALSE,FALSE,FALSE,"Demond 1935, Blake 1925, Barrios 2011, Kroeger 1991, Kroeger 1993, Lendoyro 1909, MacKinlay 1905, Himmelmann 2005, Ramos and Goulet 1981, Schachter and Otanes 1972, Wolfenden and Rizal 1961"
tagb1258,aust1307,Greater Central Philippine,Papunesia,118.497,9.54263,FALSE,FALSE,FALSE,Hussey 1965
tagi1240,atha1245,NA,North America,-134.799,60.242,FALSE,FALSE,FALSE,Wren and Kemble 1994
tagi1241,sino1245,NA,Eurasia,94.221711,27.986064,TRUE,FALSE,FALSE,"Das Gupta 1983, Mara 2010"
taha1241,afro1255,Berber,Africa,8.73169,22.5908,FALSE,TRUE,FALSE,Freeman 1862
tahi1242,aust1307,Oceanic,Papunesia,-149.45,-17.6485,FALSE,FALSE,FALSE,"Davies 1851, Tryon 1970"
tahl1239,atha1245,NA,North America,-130.052,58.4498,TRUE,FALSE,FALSE,Alderete and Blenkiron 2014
taid1247,taik1256,NA,Eurasia,102.928,18.9572,TRUE,FALSE,FALSE,Fippinger 1975
taid1250,taik1256,NA,Eurasia,103.570496667,21.84898,TRUE,FALSE,FALSE,Donaldson 1976
tain1253,anga1289,NA,Papunesia,145.682,-7.40306,FALSE,TRUE,FALSE,Carlson 1991
tair1256,nucl1580,NA,Papunesia,145.732,-7.94866,FALSE,FALSE,FALSE,Ikamu and Jo 2014
tait1250,atla1278,Bantoid,Africa,38.57254,-3.79347,TRUE,FALSE,TRUE,Sakamoto 2005
taiz1242,afro1255,NA,Eurasia,45.6411,13.6555,FALSE,TRUE,FALSE,Feghali 1991
taji1245,indo1319,Iranian,Eurasia,68.5549,38.8213,TRUE,FALSE,FALSE,"Baizoyev and Hayward 2003, Khojayori and Thompson 2009, Perry 2005, Ido 2005"
taji1246,aust1307,NA,Papunesia,120.01,-0.31553,TRUE,FALSE,FALSE,Mayani 2013
take1255,indo1319,Iranian,Eurasia,49.688542,36.065077,FALSE,FALSE,FALSE,Henning 1954
taki1248,aust1307,Oceanic,Papunesia,145.975,-4.69057,TRUE,FALSE,FALSE,Ross 2002
taku1257,aust1307,NA,Papunesia,157.032085,-4.773094,FALSE,FALSE,FALSE,Moyle 2011
tala1285,aust1307,Sangiric,Papunesia,126.795,4.11846,FALSE,FALSE,FALSE,Utsumi 2013
tali1259,aust1307,NA,Papunesia,160.231,-9.76764,FALSE,FALSE,FALSE,Capell 1930
taly1247,indo1319,Iranian,Eurasia,48.6349,38.4552,TRUE,FALSE,FALSE,"Schulze 2000, Yarshater 1996"
tama1365,afro1255,Berber,Africa,-2.41269,14.2038,FALSE,TRUE,FALSE,Heath 2005
tamb1254,aust1307,NA,Papunesia,116.373,5.68284,TRUE,FALSE,FALSE,Omar 1980
tami1289,drav1251,Southern Dravidian,Eurasia,78.825989,10.520219,TRUE,TRUE,FALSE,"Arden 1910, Bhat 1969, Rhenius 1846, Christdas 1988, Beschi 1971 [1848], Beschi 1822, Devaraiah 1972, Varma and Ramaswamy 1976, Pope 1979, Gourypathy Sastry 1972, Jayapal 1978, Chingaram 1962, Nagaraja 1972, Kamatchinathan 1969, Karunakaradhas Sankeethamony 1974, Karunakaran and Pillai 1976, Karunakaran 1971, Lisker and Vaidyanathan 1966, Mugler and Lal 1995, Pillai 1968, Pillai 1971, Asher 1985, Rajaram 1979, Agesthialingom 1967, Salgarkar 1972, Salam 1974, Schiffman 1999, Schiffman 1979, Bonta 2004, Bonta 2008, Lehmann 1993, Lehmann 1989, Williams and Jeyapaul 1977"
tana1289,atha1245,Athapaskan,North America,-150.759,60.4712,TRUE,FALSE,FALSE,"Boraas 2010, Lovick 2005, Tenenbaum 1978"
tana1290,atha1245,Athapaskan,North America,-143.338,63.4046,TRUE,FALSE,FALSE,Holton 2000
tang1334,sino1245,NA,Eurasia,102.246464,38.894904,TRUE,FALSE,FALSE,"Hwang-Cherng 2003, Gong 2017, Laufer 1916"
tang1336,sino1245,Kuki-Chin,Eurasia,94.3567,25.0489,FALSE,FALSE,FALSE,"Victor 1997, Arokianathan 1987, Devi 2011, Khuraijam 2014, Singh 1985, Pettigrew 1918"
tang1347,aust1307,NA,Papunesia,166.958,-15.5643,FALSE,FALSE,FALSE,"Annand 1891, Gordon 1889, Ray 1926"
tang1373,sino1245,NA,Eurasia,103.54273,35.803799,TRUE,FALSE,FALSE,"Lee-Smith 1996, Xu 2017"
tang1377,sino1245,NA,Eurasia,94.98,28.95,TRUE,FALSE,FALSE,"Badu 2004, Post 2017"
tani1257,tuca1253,Tucanoan,South America,-70.3853,-0.59023,TRUE,TRUE,FALSE,Strom 1992
tapi1253,tupi1275,Tupi-Guaran穩,South America,-62.684,-21.4169,FALSE,FALSE,FALSE,González 2005
tara1313,sino1245,Kuki-Chin,Eurasia,94.1703,24.4003,FALSE,FALSE,FALSE,Singh 2002
tari1256,araw1281,Northern Arawakan,South America,-68.9042,0.440205,TRUE,TRUE,FALSE,Aikhenvald 2003
tari1263,afro1255,Berber,Africa,-3.430616,34.916974,FALSE,TRUE,FALSE,McClelland 1996
taro1263,atla1278,Platoid,Africa,10.0288,8.98356,FALSE,FALSE,TRUE,Longtau 2008
taro1264,aust1307,Atayalic,Papunesia,121.358,23.9032,FALSE,FALSE,FALSE,"Holmer 1996, Asai 1969, Asai 1953, Tsukida 2005, Oiwa-Bungard 2017"
tasa1240,song1307,NA,Africa,6.92037,16.7814,FALSE,FALSE,FALSE,Kossmann 2015
tase1235,sino1245,Northern Naga,Eurasia,96.3855,27.2572,FALSE,FALSE,FALSE,"Rekhung 1988, Morey 2017, Rekhung 1999"
tata1255,turk1311,Turkic,Eurasia,50,55,TRUE,FALSE,FALSE,"Burbiel 2018, Poppe 1968, Poppe 1963"
tata1257,aust1307,North Borneo,Papunesia,115.553,5.49808,TRUE,FALSE,FALSE,"Dillon 1994, Pekkanen 1988"
tata1258,otom1299,Zapotecan,North America,-97.5311,16.2963,TRUE,FALSE,FALSE,Sullivant 2015
tatu1247,tuca1253,Tucanoan,South America,-70.5327,0.55582,TRUE,TRUE,FALSE,Bostrom 1998
taus1251,aust1307,Greater Central Philippine,Papunesia,118.88,5.12236,FALSE,FALSE,FALSE,"Rubino 2006, Cowie 1893, Hardaker 1963, Jun 2003, Peneyra 1972"
tauy1241,nucl1709,Madang,Papunesia,145.366,-5.74255,FALSE,FALSE,FALSE,MacDonald 1990
tavr1235,indo1319,NA,Eurasia,14.4036,62.2313,FALSE,TRUE,FALSE,"Carling, Ambrazaitis and Lindell 2014"
tawa1275,aust1307,Oceanic,Papunesia,150.644,-10.3115,FALSE,FALSE,FALSE,"Ezard 1997, Ezard 1984, Ezard 1990, Ezard 1982"
tawa1286,afro1255,NA,Africa,4.47692,13.9878,FALSE,TRUE,FALSE,Sudlow 2001
taya1257,afro1255,NA,Africa,7.6743,16.9232,FALSE,TRUE,FALSE,Kossmann 2011
tayo1238,indo1319,Creoles and Pidgins,Papunesia,166.546,-22.2277,FALSE,FALSE,FALSE,"Corne 1998, Ehrhart and Revis 2013"
tayy1238,taik1256,NA,Eurasia,106.167,21.6448,TRUE,FALSE,FALSE,Day 1966
tazn1238,afro1255,NA,Africa,0.01992,29.1107,FALSE,TRUE,FALSE,Kossmann 2010
tbol1240,aust1307,Bilic,Papunesia,124.538,6.20377,FALSE,FALSE,FALSE,Forsberg 1992
tean1237,aust1307,Oceanic,Papunesia,166.868,-11.6752,TRUE,FALSE,FALSE,Tryon 2002
tebu1239,dogo1299,NA,Africa,-3.1,14.66,TRUE,FALSE,FALSE,Heath 2014
tedi1235,sino1245,Kuki-Chin,Eurasia,93.519,23.6079,FALSE,FALSE,FALSE,"Henderson 1965, Otsuka 2014"
tehi1237,west1493,West Bird's Head,Papunesia,131.985,-1.51049,FALSE,TRUE,FALSE,"Flassy and Stokhof 1979, Flassy 1991"
tehu1242,chon1288,Chon Proper,South America,-68.3235,-47.5796,FALSE,FALSE,FALSE,"Schmid 1912, Schmid 1910"
teiw1235,timo1261,NA,Papunesia,124.174,-8.37662,TRUE,FALSE,FALSE,Klamer 2010
tele1256,nucl1709,Ok,Papunesia,141.731,-5.07444,FALSE,TRUE,FALSE,Healey 1966
telu1262,drav1251,South-Central Dravidian,Eurasia,78.7024,16.4529,TRUE,TRUE,FALSE,"Campbell 1820, Arden 1905, Arden 1927, Anban 1990, Appa Rao 1986, Krishnamurti and Gwynn 1985, Krishnamurti and Sarma 1968, Lisker 1963, Ranganadhacaryulu 1987, Rao 1974, Venkatavidhani 1976"
temb1276,tupi1275,NA,South America,-48.2359,-2.6123,FALSE,FALSE,FALSE,Bendor-Samuel 1972
temi1246,aust1305,Aslian,Eurasia,101.438,4.974,FALSE,FALSE,FALSE,"Carey 1961, Benjamin 1976, Schebesta and Blagden 1931"
temi1247,atla1278,NA,Africa,35.8035,-2.19303,FALSE,FALSE,TRUE,Nurse and Rottland 1991/1992
temp1235,aust1307,NA,Papunesia,116.545,6.36389,FALSE,FALSE,FALSE,Robinson 2005
tena1240,quec1387,NA,South America,-77.5404,-0.76271,FALSE,FALSE,FALSE,Grzech 2016
tene1248,dogo1299,NA,Africa,-3.37158,14.0675,TRUE,FALSE,FALSE,Heath 2015
teng1272,aust1307,NA,Papunesia,113.037,-7.89069,FALSE,FALSE,FALSE,Conners 2008
tenh1241,tupi1275,NA,South America,-61.936,-7.92626,FALSE,FALSE,FALSE,Pease 1968
tenn1246,surm1244,Surmic,Africa,32.6307,4.91107,FALSE,FALSE,FALSE,"Randal 1998, Randal 1995"
teop1238,aust1307,Oceanic,Papunesia,154.971,-5.67474,FALSE,FALSE,FALSE,"Mosel and Thiesen no date, Mosel 2005"
tepe1278,utoa1244,Tepiman,North America,-101.729,19.2343,FALSE,FALSE,FALSE,Mason 1917
tepe1279,otom1299,Chinantecan,North America,-96.5404,17.7115,TRUE,FALSE,FALSE,Westley 1991
tepe1280,otom1299,NA,North America,-96.788,17.756,FALSE,FALSE,FALSE,Bradley 1991
tequ1245,tequ1244,NA,North America,-95.59,16.4,FALSE,FALSE,FALSE,Angulo and Freeland 1925
tera1251,afro1255,Biu-Mandara,Africa,11.80953,11.0376,FALSE,FALSE,FALSE,Newman 1970
tere1278,sout2948,East Bougainville,Papunesia,155.745,-6.70051,FALSE,FALSE,FALSE,Laycock 2003
tere1279,araw1281,Bolivia-Parana,South America,-56.0329,-20.6614,TRUE,FALSE,FALSE,"Bendor-Samuel 1961, Schultz 1969"
teri1250,chib1249,Talamanca,North America,-82.9631,9.067,TRUE,FALSE,FALSE,Quesada 2000
term1237,aust1307,Central Malayo-Polynesian,Papunesia,123.169,-10.7326,FALSE,FALSE,FALSE,Fox and Grimes 1995
tern1247,nort2923,North Halmaheran,Papunesia,127.333,0.80562,TRUE,TRUE,FALSE,"Watuseke 1991, Hayami-Allen 2001"
tern1248,indo1319,NA,Papunesia,120.72,14.28,FALSE,FALSE,FALSE,"Sippola 2013, Steinkrüger 2007"
teso1249,nilo1247,Nilotic,Africa,33.9394,1.18321,FALSE,TRUE,FALSE,"Barasa 2017, Hilders and Lawrance 1957, Kitching 1915"
tete1251,utoa1244,Aztecan,North America,-98.893,18.8854,FALSE,FALSE,FALSE,"Pittman 1954, Tuggy 1981, Tuggy 1979"
tetu1245,aust1307,Central Malayo-Polynesian,Papunesia,125.528,-9.11217,TRUE,FALSE,FALSE,"Klinken 1999, Hull and Eccles 2004"
tetu1246,aust1307,NA,Papunesia,125.583,-8.58405,TRUE,FALSE,FALSE,"Klinken, Hajek and Nordlinger 2002, Klinken, Hajek and Nordlinger 2001, Klinken 2003"
tewa1260,kiow1265,Kiowa-Tanoan,North America,-106.124,35.9053,FALSE,FALSE,FALSE,Speirs 1966
texi1237,mixe1284,NA,North America,-94.8076,17.8926,FALSE,FALSE,FALSE,Reilly 2002
thad1238,sino1245,Kuki-Chin,Eurasia,93.722,24.096,TRUE,FALSE,FALSE,"Haokip 2011, Hodson 1905, Haokip 2014, Krishan 1980"
thai1261,taik1256,Kam-Tai,Eurasia,100.671,14.192,TRUE,FALSE,FALSE,"Campbell and Shaweevongse 1957, Dechawongse 1987, Jenny 2019, Noss 1964, Noss 1954, Smyth 2002, Warotamasikkhadit 1972, Warotamasikkhadit 1963, Yates and Tryon 1970"
than1259,sino1245,Mahakiranti,Eurasia,85.7657,28.7554,TRUE,FALSE,FALSE,"Turin 2011, Turin 2006"
thao1240,aust1307,Western Plains Austronesian,Papunesia,120.93,23.8333,TRUE,FALSE,FALSE,"Blust 2003, Wang 2004"
thar1283,atla1278,NA,Africa,38.073,-0.13221,FALSE,FALSE,TRUE,Lindblom 1914
thay1249,pama1250,Pama-Nyungan,Australia,142.034,-14.8159,TRUE,FALSE,FALSE,"Gaby 2006, Hall 1968, Hall 1972"
thom1243,sali1255,Interior Salish,North America,-120.193,50.1668,FALSE,FALSE,FALSE,"Good 1880, Thompson, Thompson and Egesdal 1996, Thompson and Thompson 1992"
thul1246,sino1245,Mahakiranti,Eurasia,87.6063,27.5389,TRUE,FALSE,FALSE,"Lahaussois 2002, Lahaussois 2003, Allen 1975"
thur1254,pama1250,Pama-Nyungan,Australia,150.721,-34.634,FALSE,FALSE,FALSE,Mathews 1901
tibe1272,sino1245,Bodic,Eurasia,90.1872,28.3681,FALSE,FALSE,FALSE,"Bell 1919, Csoma de Kőrös 1834, Denwood 1999, Goldstein, Rimpoche and Phuntshog 1991, Jäschke 1883, Tournadre and Dorje 2003, DeLancey 2003, DeLancey 2017, Chonjore 2003"
tido1248,nort2923,North Halmaheran,Papunesia,127.746,0.02461,TRUE,FALSE,FALSE,Staden 2000
tief1244,atla1278,NA,Africa,-4.45,10.85,TRUE,FALSE,TRUE,"Hantgan 2014, Heath, Ouattara and Hantgan 2017"
tien1242,atla1278,NA,Africa,16.4765,-2.84694,FALSE,FALSE,TRUE,Ellington 1977
tifa1245,nucl1709,Ok,Papunesia,141.293,-5.03899,FALSE,TRUE,FALSE,"Boush 1975, Healey and Steinkraus 1972"
tiga1245,aust1307,Oceanic,Papunesia,150.893,-2.70951,FALSE,FALSE,FALSE,"Beaumont 1979, Beaumont 1988, Beaumont 1974"
tigo1236,atla1278,NA,Africa,10.70849,6.983995,FALSE,FALSE,TRUE,"Richter 2012, Richter 2014"
tigr1270,afro1255,Semitic,Africa,38.2233,17.3494,FALSE,TRUE,FALSE,"Elias 2014, Elias 2019, Elias 2005, Leslau 1945, Palmer 1962, Raz 1983"
tigr1271,afro1255,Semitic,Africa,38.9266,15.3359,FALSE,TRUE,FALSE,"Kogan 1997, Bulakh 2019, Mason 1996, Melles 2001, Voigt 2011"
tikh1243,sino1245,NA,Eurasia,96.024393,27.381782,FALSE,FALSE,FALSE,Rekhung 1988
tiko1237,aust1307,NA,Papunesia,168.822,-12.2766,FALSE,FALSE,FALSE,Early 1981
till1254,sali1255,Tillamook,North America,-122.769,44.0924,FALSE,FALSE,FALSE,Edel 1939
tilu1238,sino1245,NA,Eurasia,86.4694,27.2203,TRUE,FALSE,FALSE,Opgenort 2014
timb1251,nucl1709,NA,Papunesia,147.057,-6.06875,FALSE,FALSE,FALSE,Foster 1981
timn1235,atla1278,Mel,Africa,-12.3331,8.90294,FALSE,FALSE,TRUE,"Kamarah 2007, Kanu 2004, Schlenker 1864, Scott 1956, Thomas 1916, Wilson 1961, Yillah 1992"
timo1258,indo1319,NA,Papunesia,125.59,-8.65995,FALSE,FALSE,FALSE,Baxter 1990
timu1262,aust1307,North Borneo,Papunesia,115.826,5.1796,TRUE,FALSE,FALSE,"Brewis 1988, Prentice 1971"
tina1246,sino1245,Bodic,Eurasia,77.9912,32.2852,FALSE,FALSE,FALSE,Sharma 1992
tina1248,aust1307,NA,Papunesia,120.095,15.5797,FALSE,FALSE,FALSE,Roque 1970
tira1253,indo1319,NA,Eurasia,69.5901,34.1792,FALSE,FALSE,FALSE,Morgenstierne 1934
tira1254,heib1242,NA,Africa,30.8092,11.0963,FALSE,FALSE,FALSE,Stevenson 2009
tira1258,dogo1299,NA,Africa,-3.7,14.76,TRUE,FALSE,FALSE,Heath 2014
tiri1258,aust1307,Oceanic,Papunesia,165.792,-21.8147,TRUE,FALSE,FALSE,Osumi 1995
tita1241,aust1307,NA,Papunesia,146.888,-2.18168,FALSE,FALSE,FALSE,Bowern 2011
tivv1240,atla1278,Bantoid,Africa,9.26287,6.88039,FALSE,FALSE,TRUE,"Abraham 1933, Abraham 1968 [1940], Willemsen 2014, Judd 1916, 1917"
tiwa1253,sino1245,NA,Eurasia,92.2583,26.0667,TRUE,FALSE,FALSE,"Balawan 1975, Gogoi 1990, Muchahary 2014"
tlac1235,toto1251,Totonacan,North America,-98.1947,20.704,TRUE,FALSE,FALSE,Watters 1988
tlah1239,mixe1284,Mixe-Zoque,North America,-96.1186,16.9634,FALSE,FALSE,FALSE,Romero-Mendez 2009
tlin1245,atha1245,Tlingit,North America,-135.29,59.4447,TRUE,FALSE,FALSE,"Boas 1917, Crippen 2012, Crippen 2008, Crippen 2010, Kelly and Willard 1905, Eggleston 2013, Leer 1991, Naish 1979, Dauenhauer and Dauenhauer 2002, Story and Naish 1973, Story 1979"
toab1237,aust1307,Oceanic,Papunesia,160.619,-8.39233,TRUE,FALSE,FALSE,"Lichtenberk 2008, Ray 1926"
toar1246,nucl1580,Eleman Proper,Papunesia,146.206,-8.07231,FALSE,FALSE,FALSE,Ray 1907
toba1266,aust1307,Oceanic,Papunesia,140.71,-2.56434,FALSE,FALSE,FALSE,Donohue 2002
toba1269,guai1249,Guaicuruan,South America,-61.96,-23.77,FALSE,FALSE,FALSE,Klein 1973
tobe1252,nort2923,North Halmaheran,Papunesia,128.154,1.0946,TRUE,TRUE,FALSE,"Holton 2003, Holton 1997"
toca1235,tupi1275,Tupi-Guaran穩,South America,-49.8991,-3.59359,FALSE,FALSE,FALSE,"Harrison 1963, Harrison 1970"
toda1252,drav1251,Southern Dravidian,Eurasia,77.0168,11.4184,FALSE,FALSE,FALSE,"Emeneau 1984, Emeneau 1957"
toho1245,utoa1244,Tepiman,North America,-111.995,31.7973,TRUE,FALSE,FALSE,"Shaul 1994, Hale 1959, Zepeda 1983, Saxton 1982"
tojo1241,maya1287,Mayan,North America,-91.7825,16.2572,TRUE,FALSE,FALSE,Furbee-Losee 1976
toke1240,aust1307,Oceanic,Papunesia,-171.780833,-9.227642,TRUE,FALSE,FALSE,"Sharples 1976, Hooper 1993, Hooper 1996"
tokp1240,indo1319,Creoles and Pidgins,Papunesia,147.303,-9.41971,TRUE,FALSE,FALSE,"Laycock 1970, Dutton 1973, Bajao and Dicks 1991, Mihalic 1971, Smith and Siegel 2013, Smith 2004, Goulden 1987, Murphy 1966, Verhaar 1995, Sadler 1973, Wurm and Mühlhäusler 1985, Wurm 1971, Dutton and Thomas 1985, Turégano Mansilla 2002, Woolford 1977, Woolford 1979"
tolo1255,aust1307,NA,Papunesia,166.772,-15.1569,TRUE,FALSE,FALSE,"Meyerhoff 2009, Ray 1926"
tolo1259,atha1245,NA,North America,-124.1,41.9192,TRUE,FALSE,FALSE,"Bommelyn 1995, Bommelyn 1997"
toma1245,mand1469,NA,Africa,-9.23439,8.20383,TRUE,FALSE,FALSE,Wilhoit 1999
tomb1244,aust1307,NA,Papunesia,117.322,6.2892,TRUE,FALSE,FALSE,"King 1988, Omar 1981"
tomm1242,dogo1299,NA,Africa,-3.28,14.756,TRUE,FALSE,FALSE,"McPherson 2013, McPherson 2011"
tomo1243,dogo1299,NA,Africa,-3.82228,13.6331,TRUE,FALSE,FALSE,Heath 2014
tond1249,song1307,NA,Africa,-2.816163,15.262989,TRUE,FALSE,FALSE,Heath 2005
tond1251,aust1307,Minahasan,Papunesia,124.964,1.28024,TRUE,FALSE,FALSE,"Brickell 2014, Sneddon 1975"
tong1308,aust1305,NA,Eurasia,100.102,6.88137,FALSE,FALSE,FALSE,Wnuk 2016
tong1318,atla1278,Bantoid,Africa,27.103495,-17.422325,FALSE,FALSE,TRUE,"Carter 2002, Collins 1962, Fell 1918, Hopgood 1953, O'Brien 1992"
tong1325,aust1307,Oceanic,Papunesia,-175.25,-21.17,TRUE,FALSE,FALSE,"Ball 2008, Martin 1827, Mariner and Martin 1817, Churchward 1985 [1953], Morton 1962, Tchekhoff 1981"
topo1242,nilo1247,NA,Africa,34.2159,5.15904,FALSE,TRUE,FALSE,"Schröder 2008, Schröder 2002"
tora1259,aust1307,NA,Papunesia,155.496,-6.19922,FALSE,FALSE,FALSE,Parkinson 2018
toro1252,dogo1299,Dogon,Africa,-3.10006,14.40749,FALSE,FALSE,FALSE,"Hantgan 2012, Heath 2014"
toro1253,dogo1299,NA,Africa,-2.22427,15.0644,FALSE,FALSE,FALSE,"Heath 2007, Heath 2014"
torr1261,indo1319,Creoles and Pidgins,Australia,142.692,-11.066,FALSE,FALSE,FALSE,"Shnukal 1988, Shnukal 1991, Crowley and Rigsby 1979"
torw1241,indo1319,Indic,Eurasia,72.5316,35.3101,FALSE,TRUE,FALSE,"Morgenstierne 1930, Grierson 1929, Lunsford 2001"
tosk1239,indo1319,NA,Eurasia,20,41,FALSE,TRUE,FALSE,"Haznedari and Repishti 1992, Newmark, Hubbard and Prifti 1982, Newmark 1955, Matasović 2012"
